,date,itemName,mealTime,vegan,vegetarian,smartChoice,local,organic,madeWithoutGluten,halal
386,2023-02-11,Feta Cheese,2,0,1,0,0,0,1,0
387,2023-02-11,Cheddar Cheese,2,0,1,0,0,0,1,0
388,2023-02-11,Diced Tofu,2,1,1,1,1,0,1,0
389,2023-02-11,Quinoa,2,1,1,1,0,0,1,0
390,2023-02-11,Black Beans,2,1,1,1,0,0,1,0
391,2023-02-11,Garbanzo Beans,2,1,1,1,0,0,1,0
392,2023-02-11,Hard Boiled Eggs,2,0,1,0,0,0,0,0
393,2023-02-11,Bacon Bits,2,0,0,0,0,0,1,0
394,2023-02-11,Green Peppers,2,1,1,1,0,0,1,0
395,2023-02-11,Beets,2,1,1,1,0,0,1,0
396,2023-02-11,Sliced Red Onion,2,1,1,1,0,0,1,0
397,2023-02-11,Shredded Carrots,2,1,1,1,0,0,1,0
398,2023-02-11,Sliced Cucumber,2,1,1,1,0,0,1,0
399,2023-02-11,Grape Tomatoes,2,1,1,1,0,0,1,0
400,2023-02-11,Black Olives,2,1,1,1,0,0,1,0
401,2023-02-11,Spring Salad Mix,2,1,1,1,1,0,1,0
402,2023-02-11,Baby Spinach,2,1,1,1,0,0,1,0
403,2023-02-11,Iceberg Lettuce,2,1,1,1,0,0,1,0
404,2023-02-11,Croutons,2,0,1,0,0,0,0,0
405,2023-02-11,Sunflower Seeds,2,1,1,1,0,0,1,0
406,2023-02-11,Craisins,2,1,1,1,0,0,1,0
407,2023-02-11,Ranch Dressing,2,0,1,0,0,0,1,0
408,2023-02-11,Fat-Free Italian Dressing,2,1,1,0,0,0,1,0
409,2023-02-11,Fat-Free French Dressing,2,1,1,0,0,0,1,0
410,2023-02-11,Balsamic Vinaigrette,2,1,1,0,0,0,1,0
411,2023-02-11,Honey Mustard Dressing,2,0,1,0,0,0,1,0
412,2023-02-11,Blue Cheese Dressing,2,0,1,0,0,0,1,0
413,2023-02-11,Caesar Dressing,2,0,0,0,0,0,1,0
414,2023-02-11,Schar Ciabatta Roll,2,1,1,0,0,0,1,0
415,2023-02-11,JP's Brownie,2,1,1,0,0,0,1,0
416,2023-02-11,JP's GF Hawaiian Rolls,2,0,1,0,0,0,1,0
417,2023-02-11,JP's GF Vegan Chocolate Cupcake,2,1,1,0,0,0,1,0
418,2023-02-11,JP's Gluten-Free Blueberry Muffins,2,0,0,0,0,0,1,0
419,2023-02-11,JP's Key Lime Cheesecake Bar,2,0,1,0,0,0,1,0
420,2023-02-11,Katz Powdered Donut Holes,2,0,1,0,0,0,1,0
421,2023-02-11,Katz Cinnamon Donut Hole,2,0,1,0,0,0,1,0
422,2023-02-11,Katz Glazed Donut Holes,2,0,1,0,0,0,1,0
423,2023-02-11,Katz Oatmeal Creme Pie,2,0,1,0,0,0,1,0
424,2023-02-11,Kinnikinnick Birthday Cream Sandwich Cookie,2,1,1,0,0,0,1,0
425,2023-02-11,Kinnikinnick Mint Magic Sandwich Creme Cookies,2,1,1,0,0,0,1,0
426,2023-02-11,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,2,1,1,0,0,0,1,0
427,2023-02-11,Kinnikinnick Chocolate Sandwich Creme Cookies,2,1,1,0,0,0,1,0
428,2023-02-11,Kinnikinnick Cinnamon Sugar Donuts,2,0,1,0,0,0,1,0
429,2023-02-11,Kinnikinnick Vanilla Glazed Donuts,2,0,1,0,0,0,1,0
430,2023-02-11,O'Doughs Original Bagel,2,1,1,0,0,0,1,0
431,2023-02-11,O'doughs Everything Bagel,2,1,1,0,0,0,1,0
432,2023-02-11,O'Doughs Pumpernickel Bagel,2,1,1,0,0,0,1,0
433,2023-02-11,O'Doughs Original Sandwich Slices,2,1,1,0,0,0,1,0
434,2023-02-11,O'Doughs Multigrain Sandwich Slices,2,1,1,0,0,0,1,0
435,2023-02-11,Apple Jacks,2,0,1,0,0,0,0,0
436,2023-02-11,Cinnamon Toast Crunch,2,0,1,0,0,0,0,0
437,2023-02-11,Frosted Flakes,2,0,1,0,0,0,0,0
438,2023-02-11,Cocoa Puffs,2,0,1,0,0,0,0,0
439,2023-02-11,Lucky Charms,2,0,0,0,0,0,0,0
440,2023-02-11,Krave Chocolate Cereal,2,0,1,0,0,0,0,0
441,2023-02-11,Cheerios,2,0,1,1,0,0,1,0
442,2023-02-11,Raisin Bran,2,0,1,0,0,0,0,0
443,2023-02-11,Froot Loops,2,0,1,0,0,0,0,0
444,2023-02-11,Oats and Honey Granola,2,0,1,0,0,0,0,0
445,2023-02-11,Ketchup,2,1,1,0,0,0,1,0
446,2023-02-11,Oil and Vinegar,2,1,1,1,0,0,1,0
447,2023-02-11,Strawberry Jelly,2,1,1,0,0,0,1,0
448,2023-02-11,Strawberry Cream Cheese,2,0,1,0,0,0,1,0
449,2023-02-11,Yellow Mustard,2,1,1,1,0,0,1,0
450,2023-02-11,Original Creamer,2,0,1,0,0,0,1,0
451,2023-02-11,French Vanilla Creamer,2,0,1,0,0,0,1,0
452,2023-02-11,Hazelnut Creamer,2,0,1,0,0,0,1,0
453,2023-02-11,Vegetable Cream Cheese,2,0,1,0,0,0,1,0
454,2023-02-11,Creamy Peanut Butter,2,1,1,0,0,0,1,0
455,2023-02-11,Texas Pete Hot Sauce,2,1,1,1,0,0,1,0
456,2023-02-11,Sriracha Sauce,2,1,1,0,0,0,1,0
457,2023-02-11,Ranch,2,0,1,0,0,0,1,0
458,2023-02-11,Grape Jelly,2,1,1,0,0,0,1,0
459,2023-02-11,Plain Cream Cheese Spread,2,0,1,0,0,0,1,0
460,2023-02-11,Margarine,2,1,1,0,0,0,1,0
461,2023-02-11,Plain Bagel,2,0,1,0,0,0,0,0
462,2023-02-11,Everything Bagel,2,0,1,0,0,0,0,0
463,2023-02-11,Blueberry Bagel,2,0,1,0,0,0,0,0
464,2023-02-11,Cheese Bagel,2,0,1,0,0,0,0,0
465,2023-02-11,Multigrain Bagel,2,1,1,0,0,0,0,0
466,2023-02-11,Rye Bread Slice,2,1,1,0,0,0,0,0
467,2023-02-11,Multigrain Bread,2,0,1,0,0,0,0,0
468,2023-02-11,Wheat Bread Slice,2,1,1,1,0,0,0,0
469,2023-02-11,Kaiser Roll,2,0,1,0,0,0,0,0
470,2023-02-11,Hoagie Roll,2,0,1,0,0,0,0,0
471,2023-02-11,100% Cranberry Juice,2,1,1,0,0,0,1,0
472,2023-02-11,Seasonal Hot Cocoa,2,0,1,0,0,0,1,0
473,2023-02-11,Seasonal Apple Cider,2,1,1,0,1,0,1,0
474,2023-02-11,Maola Whole Milk,2,0,1,0,0,0,1,0
475,2023-02-11,Maola 2% Reduced Fat Milk,2,0,1,0,0,0,1,0
476,2023-02-11,Maola Skim Milk,2,0,1,0,0,0,1,0
477,2023-02-11,Maola 1% Chocolate Milk,2,0,1,0,0,0,1,0
478,2023-02-11,100% Apple Juice,2,1,1,0,0,0,1,0
479,2023-02-11,100% Orange Juice,2,1,1,1,0,0,1,0
480,2023-02-11,Strawberry Kiwi Juice,2,1,1,0,0,0,1,0
481,2023-02-11,Larry's Coffee,2,1,1,1,1,1,1,0
482,2023-02-11,Larry's Decaf Coffee,2,1,1,1,1,1,1,0
483,2023-02-11,Southern Unsweet Tea,2,1,1,0,0,0,0,0
484,2023-02-11,Southern Sweet Tea,2,1,1,0,0,0,0,0
485,2023-02-11,Chocolate Soymilk,2,1,1,1,0,0,1,0
486,2023-02-11,Vanilla Soymilk,2,1,1,1,0,0,1,0
487,2023-02-11,Dr. Pepper,2,1,1,0,0,0,1,0
488,2023-02-11,Diet Dr. Pepper,2,1,1,0,0,0,1,0
489,2023-02-11,Root Beer,2,1,1,0,0,0,1,0
490,2023-02-11,Sunkist Orange,2,1,1,0,0,0,1,0
491,2023-02-11,Sierra Mist,2,1,1,0,0,0,1,0
492,2023-02-11,Tropicana Lemonade,2,1,1,0,0,0,1,0
493,2023-02-11,Tropicana Fruit Punch,2,1,1,0,0,0,1,0
494,2023-02-11,Mountain Dew,2,1,1,0,0,0,1,0
495,2023-02-11,Diet Mountain Dew,2,1,1,0,0,0,1,0
496,2023-02-11,SoBe Lifewater Pomegranate,2,1,1,0,0,0,0,0
497,2023-02-11,Brisk Green Tea Peach,2,1,1,0,0,0,0,0
498,2023-02-11,Cheerwine,2,1,1,0,0,0,1,0
499,2023-02-11,Diet Pepsi,2,1,1,0,0,0,1,0
500,2023-02-11,Pepsi,2,1,1,0,0,0,1,0
501,2023-02-11,Gatorade Fruit Punch,2,1,1,0,0,0,1,0
502,2023-02-11,Gatorade Orange,2,1,1,0,0,0,0,0
503,2023-02-11,Waffle Bar,3,0,1,0,0,0,0,0
504,2023-02-11,Cinnamon Donut Bites,3,0,1,0,0,0,0,0
505,2023-02-11,Chocolate Peanut Butter Cake,3,1,1,0,0,0,0,0
506,2023-02-11,Chocolate Chip Cookie,3,0,1,0,0,0,1,0
507,2023-02-11,Cake Batter Sugar Cookie,3,0,1,0,0,0,0,0
508,2023-02-11,Vanilla Soft Serve Ice Cream,3,0,1,0,0,0,1,0
509,2023-02-11,Chocolate Soft Serve Ice Cream,3,0,1,0,0,0,1,0
510,2023-02-11,Fudge Brownie,3,0,1,0,0,0,0,0
511,2023-02-11,Assorted Cookies,3,0,1,0,0,0,0,0
512,2023-02-11,Rice Krispie Treats,3,0,0,0,0,0,0,0
513,2023-02-11,Honey BBQ Chicken,3,0,0,0,0,0,1,1
514,2023-02-11,Steamed Corn,3,1,1,1,0,0,1,0
515,2023-02-11,Steamed Green Peas,3,1,1,1,0,0,1,0
516,2023-02-11,EVOO Mashed Potatoes,3,1,1,1,0,0,1,0
517,2023-02-11,Sweet Korean Flank Steak,3,0,0,0,0,0,0,0
518,2023-02-11,Sesame Garlic Bok Choy,3,1,1,1,0,0,1,0
519,2023-02-11,Roasted Mushrooms,3,1,1,1,0,0,1,0
520,2023-02-11,Basmati Rice,3,1,1,1,0,0,1,0
521,2023-02-11,Crispy Chicken Nuggets,3,0,0,0,0,0,0,0
522,2023-02-11,Smiley Fries,3,1,1,0,0,0,0,0
523,2023-02-11,Garden Burger Patty,3,0,1,1,0,0,0,0
524,2023-02-11,Black Bean Burger Patty,3,0,1,1,0,0,0,0
525,2023-02-11,Udi's Gluten-Free Hamburger Bun,3,0,1,0,0,0,1,0
526,2023-02-11,Hamburger Bun,3,1,1,0,0,0,0,0
527,2023-02-11,Vegan Cheddar Cheese,3,1,1,0,0,0,0,0
528,2023-02-11,Potato & Kale Enchiladas,3,1,1,0,0,0,0,0
529,2023-02-11,Fried Yucca,3,1,1,0,0,0,1,0
530,2023-02-11,Seasoned Black Beans,3,1,1,1,0,0,1,0
531,2023-02-11,White Rice,3,1,1,1,0,0,1,0
532,2023-02-11,Sunflower Seeds,3,1,1,1,0,0,1,0
533,2023-02-11,Confetti Corn Salad,3,1,1,0,0,0,1,0
534,2023-02-11,Romaine Lettuce,3,1,1,1,0,0,1,0
535,2023-02-11,Curry Chicken,3,0,0,0,0,0,1,0
536,2023-02-11,Vegan Cheese Pizza,3,1,1,0,0,0,0,0
537,2023-02-11,Classic Cheese Pizza,3,0,1,0,0,0,0,0
538,2023-02-11,Classic Pepperoni Pizza,3,0,0,0,0,0,0,0
539,2023-02-11,Cheese Bread ,3,0,1,0,0,0,0,0
540,2023-02-11,Spaghetti + Meatball Bake,3,0,0,0,0,0,0,0
541,2023-02-11,Alfredo Sauce,3,0,1,0,0,0,1,0
542,2023-02-11,Marinara Sauce ,3,1,1,1,0,0,1,0
543,2023-02-11,Penne Pasta,3,1,1,0,0,0,0,0
544,2023-02-11,White Chicken Chili,3,0,0,0,0,0,1,0
545,2023-02-11,Tuscan Minestrone Soup,3,1,1,1,0,0,0,0
546,2023-02-11,Ground Turkey Taco on Corn Tortilla,3,0,0,1,0,0,0,0
547,2023-02-11,Hot Tortilla Chips,3,1,1,0,0,0,1,0
548,2023-02-11,Chipotle Pinto Beans,3,1,1,1,0,0,1,0
549,2023-02-11,Queso Sauce ,3,0,1,0,0,0,1,0
550,2023-02-11,Jalapeno Peppers,3,1,1,1,0,0,1,0
551,2023-02-11,Iceberg Lettuce,3,1,1,1,1,0,1,0
552,2023-02-11,Black Olives,3,1,1,1,0,0,1,0
553,2023-02-11,Cheddar Cheese,3,0,1,0,0,0,1,0
554,2023-02-11,Pico Salsa,3,1,1,1,0,0,1,0
555,2023-02-11,Guacamole,3,1,1,1,0,0,1,0
556,2023-02-11,Sour Cream,3,0,0,0,0,0,1,0
557,2023-02-11,White Bread ,3,1,1,0,0,0,0,0
558,2023-02-11,Udi's Multigrain Bread,3,0,1,0,0,0,1,0
559,2023-02-11,Udi's White Bread,3,0,1,0,0,0,1,0
560,2023-02-11,Multigrain Bread,3,1,1,1,0,0,0,0
561,2023-02-11,Wheat Bread Slice,3,1,1,1,0,0,0,0
562,2023-02-11,Sourdough ,3,0,1,0,0,0,0,0
563,2023-02-11,Hoagie Roll,3,0,1,0,0,0,0,0
564,2023-02-11,12' Assorted Wraps,3,1,1,0,0,0,0,0
565,2023-02-11,Vegan American Sliced Cheese,3,1,1,0,0,0,1,0
566,2023-02-11,Sliced Ham,3,0,0,0,0,0,1,0
567,2023-02-11,Sliced Roast Beef,3,0,0,0,0,0,1,0
568,2023-02-11,Sliced Turkey,3,0,0,1,0,0,1,0
569,2023-02-11,Sliced Salami,3,0,0,0,0,0,1,0
570,2023-02-11,Chunky Chicken Salad,3,0,0,0,0,0,1,0
571,2023-02-11,Tuna Salad,3,0,0,0,0,0,1,0
572,2023-02-11,Grilled Chicken Breast,3,0,0,0,0,0,1,0
573,2023-02-11,Sliced Red Onion,3,1,1,1,0,0,1,0
574,2023-02-11,Heirloom Tomatoes,3,1,1,1,0,0,1,0
575,2023-02-11,Sliced Yellow American Cheese,3,0,1,0,0,0,1,0
576,2023-02-11,Sliced Pepper Jack Cheese,3,0,1,0,0,0,1,0
577,2023-02-11,Swiss Cheese,3,0,1,0,0,0,1,0
578,2023-02-11,Sliced Cheddar Cheese,3,0,1,0,0,0,1,0
579,2023-02-11,Black Olives,3,1,1,1,0,0,1,0
580,2023-02-11,Lettuce,3,1,1,1,1,0,1,0
581,2023-02-11,Sliced Dill Pickles ,3,1,1,1,0,0,1,0
582,2023-02-11,Banana Peppers,3,1,1,1,0,0,1,0
583,2023-02-11,Jalapeno Peppers,3,1,1,1,0,0,1,0
584,2023-02-11,Honey Chipotle Sauce,3,0,1,0,0,0,1,0
585,2023-02-11,Sriracha Mayonnaise,3,0,1,0,0,0,1,0
586,2023-02-11,Chipotle Mayonnaise,3,0,1,0,0,0,1,0
587,2023-02-11,Mayonnaise,3,0,1,0,0,0,1,0
588,2023-02-11,Yellow Mustard,3,1,1,1,0,0,1,0
589,2023-02-11,Spicy Brown Mustard,3,1,1,1,0,0,1,0
590,2023-02-11,Oil and Vinegar,3,1,1,1,0,0,1,0
591,2023-02-11,Nut-Free Pesto Sauce,3,0,1,0,0,0,1,0
592,2023-02-11,Strawberries,3,1,1,1,0,0,1,0
593,2023-02-11,Lite Italian Dressing,3,1,1,0,0,0,1,0
594,2023-02-11,Thousand Island Dressing,3,0,1,0,0,0,1,0
595,2023-02-11,Kidney Beans,3,1,1,1,0,0,1,0
596,2023-02-11,Low Fat Cottage Cheese,3,0,1,1,0,0,1,0
597,2023-02-11,Diced Chicken,3,0,0,1,0,0,0,0
598,2023-02-11,Vanilla Yogurt,3,0,1,1,0,0,1,0
599,2023-02-11,Oil and Vinegar,3,1,1,1,0,0,1,0
600,2023-02-11,Strawberry Yogurt,3,0,1,1,0,0,1,0
601,2023-02-11,Applesauce,3,1,1,1,0,0,1,0
602,2023-02-11,Kiwi,3,1,1,1,0,0,1,0
603,2023-02-11,Blueberries,3,1,1,1,0,0,1,0
604,2023-02-11,Strawberries,3,1,1,1,0,0,1,0
605,2023-02-11,Grapes,3,1,1,1,0,0,1,0
606,2023-02-11,Pineapple,3,1,1,1,0,0,1,0
607,2023-02-11,Honey Dew,3,1,1,1,0,0,1,0
608,2023-02-11,Cantaloupe,3,1,1,1,0,0,1,0
609,2023-02-11,Raisins,3,1,1,1,0,0,1,0
610,2023-02-11,Hummus,3,1,1,1,0,0,1,0
611,2023-02-11,Feta Cheese,3,0,1,0,0,0,1,0
612,2023-02-11,Cheddar Cheese,3,0,1,0,0,0,1,0
613,2023-02-11,Diced Tofu,3,1,1,1,1,0,1,0
614,2023-02-11,Quinoa,3,1,1,1,0,0,1,0
615,2023-02-11,Black Beans,3,1,1,1,0,0,1,0
616,2023-02-11,Garbanzo Beans,3,1,1,1,0,0,1,0
617,2023-02-11,Hard Boiled Eggs,3,0,1,0,0,0,0,0
618,2023-02-11,Bacon Bits,3,0,0,0,0,0,1,0
619,2023-02-11,Green Peppers,3,1,1,1,0,0,1,0
620,2023-02-11,Beets,3,1,1,1,0,0,1,0
621,2023-02-11,Sliced Red Onion,3,1,1,1,0,0,1,0
622,2023-02-11,Shredded Carrots,3,1,1,1,0,0,1,0
623,2023-02-11,Sliced Cucumber,3,1,1,1,0,0,1,0
624,2023-02-11,Grape Tomatoes,3,1,1,1,0,0,1,0
625,2023-02-11,Black Olives,3,1,1,1,0,0,1,0
626,2023-02-11,Spring Salad Mix,3,1,1,1,1,0,1,0
627,2023-02-11,Baby Spinach,3,1,1,1,0,0,1,0
628,2023-02-11,Iceberg Lettuce,3,1,1,1,0,0,1,0
629,2023-02-11,Croutons,3,0,1,0,0,0,0,0
630,2023-02-11,Sunflower Seeds,3,1,1,1,0,0,1,0
631,2023-02-11,Craisins,3,1,1,1,0,0,1,0
632,2023-02-11,Ranch Dressing,3,0,1,0,0,0,1,0
633,2023-02-11,Fat-Free Italian Dressing,3,1,1,0,0,0,1,0
634,2023-02-11,Fat-Free French Dressing,3,1,1,0,0,0,1,0
635,2023-02-11,Balsamic Vinaigrette,3,1,1,0,0,0,1,0
636,2023-02-11,Honey Mustard Dressing,3,0,1,0,0,0,1,0
637,2023-02-11,Blue Cheese Dressing,3,0,1,0,0,0,1,0
638,2023-02-11,Caesar Dressing,3,0,0,0,0,0,1,0
639,2023-02-11,Schar Ciabatta Roll,3,1,1,0,0,0,1,0
640,2023-02-11,JP's Brownie,3,1,1,0,0,0,1,0
641,2023-02-11,JP's GF Hawaiian Rolls,3,0,1,0,0,0,1,0
642,2023-02-11,JP's GF Vegan Chocolate Cupcake,3,1,1,0,0,0,1,0
643,2023-02-11,JP's Gluten-Free Blueberry Muffins,3,0,0,0,0,0,1,0
644,2023-02-11,JP's Key Lime Cheesecake Bar,3,0,1,0,0,0,1,0
645,2023-02-11,Katz Powdered Donut Holes,3,0,1,0,0,0,1,0
646,2023-02-11,Katz Cinnamon Donut Hole,3,0,1,0,0,0,1,0
647,2023-02-11,Katz Glazed Donut Holes,3,0,1,0,0,0,1,0
648,2023-02-11,Katz Oatmeal Creme Pie,3,0,1,0,0,0,1,0
649,2023-02-11,Kinnikinnick Birthday Cream Sandwich Cookie,3,1,1,0,0,0,1,0
650,2023-02-11,Kinnikinnick Mint Magic Sandwich Creme Cookies,3,1,1,0,0,0,1,0
651,2023-02-11,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,3,1,1,0,0,0,1,0
652,2023-02-11,Kinnikinnick Chocolate Sandwich Creme Cookies,3,1,1,0,0,0,1,0
653,2023-02-11,Kinnikinnick Cinnamon Sugar Donuts,3,0,1,0,0,0,1,0
654,2023-02-11,Kinnikinnick Vanilla Glazed Donuts,3,0,1,0,0,0,1,0
655,2023-02-11,O'Doughs Original Bagel,3,1,1,0,0,0,1,0
656,2023-02-11,O'doughs Everything Bagel,3,1,1,0,0,0,1,0
657,2023-02-11,O'Doughs Pumpernickel Bagel,3,1,1,0,0,0,1,0
658,2023-02-11,O'Doughs Original Sandwich Slices,3,1,1,0,0,0,1,0
659,2023-02-11,O'Doughs Multigrain Sandwich Slices,3,1,1,0,0,0,1,0
660,2023-02-11,Apple Jacks,3,0,1,0,0,0,0,0
661,2023-02-11,Cinnamon Toast Crunch,3,0,1,0,0,0,0,0
662,2023-02-11,Frosted Flakes,3,0,1,0,0,0,0,0
663,2023-02-11,Cocoa Puffs,3,0,1,0,0,0,0,0
664,2023-02-11,Lucky Charms,3,0,0,0,0,0,0,0
665,2023-02-11,Krave Chocolate Cereal,3,0,1,0,0,0,0,0
666,2023-02-11,Cheerios,3,0,1,1,0,0,1,0
667,2023-02-11,Raisin Bran,3,0,1,0,0,0,0,0
668,2023-02-11,Froot Loops,3,0,1,0,0,0,0,0
669,2023-02-11,Oats and Honey Granola,3,0,1,0,0,0,0,0
670,2023-02-11,Ranch,3,0,1,0,0,0,1,0
671,2023-02-11,Ketchup,3,1,1,0,0,0,1,0
672,2023-02-11,BBQ Sauce,3,1,1,0,0,0,1,0
673,2023-02-11,Sriracha Sauce,3,1,1,0,0,0,1,0
674,2023-02-11,Texas Pete Hot Sauce,3,1,1,1,0,0,1,0
675,2023-02-11,Mayonnaise,3,0,1,0,0,0,1,0
676,2023-02-11,Yellow Mustard,3,1,1,1,0,0,1,0
677,2023-02-11,Vegetable Cream Cheese,3,0,1,0,0,0,1,0
678,2023-02-11,Margarine,3,1,1,0,0,0,1,0
679,2023-02-11,Oil and Vinegar,3,1,1,1,0,0,1,0
680,2023-02-11,Tabasco Hot Sauce,3,1,1,1,0,0,1,0
681,2023-02-11,Grape Jelly,3,1,1,0,0,0,1,0
682,2023-02-11,Strawberry Jelly,3,1,1,0,0,0,1,0
683,2023-02-11,Peanut Butter,3,1,1,0,0,0,1,0
684,2023-02-11,Plain Cream Cheese Spread,3,0,1,0,0,0,1,0
685,2023-02-11,Strawberry Cream Cheese,3,0,1,0,0,0,1,0
686,2023-02-11,Chives and Onion Cream Cheese,3,0,1,1,0,0,1,0
687,2023-02-11,Plain Bagel,3,0,1,0,0,0,0,0
688,2023-02-11,Everything Bagel,3,0,1,0,0,0,0,0
689,2023-02-11,Blueberry Bagel,3,0,1,0,0,0,0,0
690,2023-02-11,Cheese Bagel,3,0,1,0,0,0,0,0
691,2023-02-11,Multigrain Bagel,3,1,1,0,0,0,0,0
692,2023-02-11,Rye Bread Slice,3,1,1,0,0,0,0,0
693,2023-02-11,Multigrain Bread,3,0,1,0,0,0,0,0
694,2023-02-11,Wheat Bread Slice,3,1,1,1,0,0,0,0
695,2023-02-11,Kaiser Roll,3,0,1,0,0,0,0,0
696,2023-02-11,Hoagie Roll,3,0,1,0,0,0,0,0
697,2023-02-11,100% Cranberry Juice,3,1,1,0,0,0,1,0
698,2023-02-11,Seasonal Hot Cocoa,3,0,1,0,0,0,1,0
699,2023-02-11,Seasonal Apple Cider,3,1,1,0,1,0,1,0
700,2023-02-11,Maola Whole Milk,3,0,1,0,0,0,1,0
701,2023-02-11,Maola 2% Reduced Fat Milk,3,0,1,0,0,0,1,0
702,2023-02-11,Maola Skim Milk,3,0,1,0,0,0,1,0
703,2023-02-11,Maola 1% Chocolate Milk,3,0,1,0,0,0,1,0
704,2023-02-11,100% Apple Juice,3,1,1,0,0,0,1,0
705,2023-02-11,100% Orange Juice,3,1,1,1,0,0,1,0
706,2023-02-11,Strawberry Kiwi Juice,3,1,1,0,0,0,1,0
707,2023-02-11,Larry's Coffee,3,1,1,1,1,1,1,0
708,2023-02-11,Larry's Decaf Coffee,3,1,1,1,1,1,1,0
709,2023-02-11,Southern Unsweet Tea,3,1,1,0,0,0,0,0
710,2023-02-11,Southern Sweet Tea,3,1,1,0,0,0,0,0
711,2023-02-11,Chocolate Soymilk,3,1,1,1,0,0,1,0
712,2023-02-11,Vanilla Soymilk,3,1,1,1,0,0,1,0
713,2023-02-11,Dr. Pepper,3,1,1,0,0,0,1,0
714,2023-02-11,Diet Dr. Pepper,3,1,1,0,0,0,1,0
715,2023-02-11,Root Beer,3,1,1,0,0,0,1,0
716,2023-02-11,Sunkist Orange,3,1,1,0,0,0,1,0
717,2023-02-11,Sierra Mist,3,1,1,0,0,0,1,0
718,2023-02-11,Tropicana Lemonade,3,1,1,0,0,0,1,0
719,2023-02-11,Tropicana Fruit Punch,3,1,1,0,0,0,1,0
720,2023-02-11,Mountain Dew,3,1,1,0,0,0,1,0
721,2023-02-11,Diet Mountain Dew,3,1,1,0,0,0,1,0
722,2023-02-11,SoBe Lifewater Pomegranate,3,1,1,0,0,0,0,0
723,2023-02-11,Brisk Green Tea Peach,3,1,1,0,0,0,0,0
724,2023-02-11,Cheerwine,3,1,1,0,0,0,1,0
725,2023-02-11,Diet Pepsi,3,1,1,0,0,0,1,0
726,2023-02-11,Pepsi,3,1,1,0,0,0,1,0
727,2023-02-11,Gatorade Fruit Punch,3,1,1,0,0,0,1,0
728,2023-02-11,Gatorade Orange,3,1,1,0,0,0,0,0
